property_type,property_bedrooms,property_rooms,property_surface_total,property_surface_covered,latitud,longitud,tipo_precio
Departamento,2.0,3.0,41.623854347567125,41.623854347567125,-34.6338186,-58.5045676,alto
Departamento,1.0,1.0,33.0,31.0,-34.5731,-58.4384,alto
Departamento,1.0,2.0,54.0,46.0,-34.6387087,-58.4813105,medio
Departamento,1.0,2.0,53.0,44.0,-34.5887429,-58.4207631,alto
Departamento,1.0,1.0,31.0,28.0,-34.5942464,-58.441035,medio
Departamento,1.0,2.0,54.44901477751411,54.44901477751411,-34.5967507,-58.3806047,bajo
Departamento,2.0,3.0,100.0,60.0,-34.5970149,-58.3883898,medio
Departamento,2.0,3.0,81.0,70.0,-34.6037379,-58.3984429,bajo
Departamento,1.0,1.0,39.0,34.0,-34.5934403,-58.4421862,medio
Departamento,1.0,2.0,50.0,44.0,-34.5772068,-58.4132038,medio
Departamento,1.0,2.0,76.97451423258805,49.0,-34.5976123,-58.4193162,medio
Departamento,2.0,3.0,74.0,70.0,-34.561185,-58.4682081,medio
Departamento,1.0,1.0,42.0,37.0,-34.5888047,-58.3848963,alto
Departamento,1.0,2.0,70.0,50.0,-34.5928623,-58.4094393,medio
Departamento,2.0,3.0,50.0,48.0,-34.5975602,-58.4166321,medio
Departamento,1.0,3.0,64.0,64.0,-34.5837756,-58.4136578,medio
Departamento,1.0,2.0,51.0,45.0,-34.6253457,-58.509986,bajo
Departamento,1.0,2.0,72.0,51.0,-34.5788977,-58.4948117,medio
Departamento,2.0,5.0,174.0,155.0,-34.6268349,-58.3722988,alto
Departamento,3.0,4.0,121.0,121.0,-34.5920707,-58.3955966,alto
Departamento,1.0,2.0,40.0,32.0,-34.5819705,-58.4514164,medio
Departamento,1.0,2.0,44.0,44.0,-34.6365401,-58.4588627,bajo
Departamento,3.0,4.0,79.0,72.0,-34.6209278,-58.4458736,medio
Departamento,1.0,2.0,60.0,55.0,-34.5706825,-58.4332519,medio
Departamento,1.0,2.0,40.0,40.0,-34.5912061,-58.4133737,alto
Departamento,1.0,1.0,41.0,38.0,-34.630455,-58.454632,bajo
Departamento,2.0,3.0,61.0,61.0,-34.5592142,-58.4445198,medio
Departamento,1.0,2.0,42.0,38.0,-34.637388,-58.4473428,medio
Casa,2.0,3.0,203.0,177.0,-34.6817058098,-58.4739804268,bajo
PH,2.0,3.0,76.0,55.0,-34.6378578,-58.5014639,medio
Departamento,2.0,3.0,59.75597771404389,59.75597771404389,-34.611273,-58.404352,bajo
Departamento,2.0,5.0,162.0,156.0,-34.5936985,-58.3947599,medio
Departamento,1.0,2.0,46.0,38.0,-34.624883,-58.50857,bajo
Departamento,1.0,2.0,40.0,35.0,-34.6107962298,-58.5030103829,bajo
Departamento,2.0,3.0,90.77355790318268,65.0,-34.5636016,-58.4362832,bajo
Departamento,4.0,5.0,135.0,130.0,-34.605149,-58.390703,bajo
Departamento,1.0,2.0,46.0,46.0,-34.5622341526,-58.4681868553,medio
Departamento,1.0,1.0,39.0,34.0,-34.5934403,-58.4421862,medio
Departamento,3.0,4.0,123.0,98.0,-34.607208,-58.469024,bajo
Departamento,2.0,4.0,108.0,97.0,-34.6262006,-58.3764138,bajo
Departamento,1.0,1.0,27.0,25.0,-34.6191326,-58.4108881,medio
Departamento,1.0,2.0,42.0,42.0,-34.635833,-58.5242328,bajo
Departamento,2.0,3.0,70.0,61.0,-34.5883595,-58.4293998,medio
Casa,2.0,3.0,220.0,150.0,-34.6562526,-58.4674104,bajo
Departamento,1.0,2.0,77.0,71.25439740985843,-34.5814581372,-58.4377820737,alto
Departamento,3.0,4.0,50.0,47.0,-34.6306849,-58.4604541,medio
Departamento,1.0,1.0,63.0,59.0,-34.611567,-58.374021,medio
Departamento,2.0,3.0,75.0,75.0,-34.5757139,-58.4950436,alto
Departamento,1.0,2.0,37.0,37.0,-34.580344,-58.459045,bajo
Departamento,1.0,2.0,48.0,44.0,-34.6284696955,-58.4481630138,medio
Departamento,2.0,3.0,57.0,55.0,-34.6072245,-58.4299827,medio
Departamento,2.0,3.0,77.0,63.0,-34.632298,-58.469856,bajo
PH,1.0,2.0,53.0,47.0,-34.5974688,-58.3734694,medio
Departamento,3.0,4.0,88.0,78.0,-34.584143,-58.4064934,medio
Departamento,2.0,3.0,82.0,79.0,-34.5983373,-58.4870952,alto
Departamento,2.0,3.0,100.0,83.0,-34.5503929,-58.4677054,alto
Departamento,1.0,2.0,57.10249624577901,57.10249624577901,-34.5632803,-58.4613722,medio
PH,2.0,3.0,80.0,56.0,-34.6212499,-58.5139079,bajo
Departamento,2.0,3.0,60.0,56.0,-34.6041471,-58.4559716,medio
Departamento,2.0,3.0,66.0,57.0,-34.581983,-58.412628,alto
PH,1.0,2.0,24.0,24.0,-34.6326972,-58.3687119,alto
Departamento,3.0,4.0,106.0,106.0,-34.627275,-58.459282,medio
Departamento,1.0,1.0,39.0,34.0,-34.6251741,-58.3680309,medio
Departamento,1.0,2.0,84.0,36.0,-34.577218,-58.507586,bajo
Departamento,1.0,2.0,44.0,44.0,-34.6177287,-58.4387112,bajo
Departamento,2.0,3.0,71.0,68.0,-34.6030332,-58.3953523,medio
PH,1.0,2.0,64.0,56.0,-34.6173211,-58.4002306,medio
Departamento,1.0,2.0,69.21255216787857,40.0,-34.6237933,-58.4022563,bajo
Departamento,1.0,2.0,54.0,52.0,-34.5931698,-58.4132671,medio
Departamento,1.0,2.0,46.0,46.0,-34.5678144,-58.4697201,medio
PH,2.0,3.0,204.0,140.0,-34.6384795,-58.373393,medio
Departamento,1.0,1.0,34.0,27.0,-34.5691955,-58.4346622,medio
Departamento,2.0,3.0,110.0,110.0,-34.5442519,-58.4614599,alto
Departamento,2.0,3.0,69.0,65.0,-34.5703366,-58.4510899,alto
Departamento,1.0,1.0,31.0,24.0,-34.629155,-58.5053502,medio
Departamento,1.0,1.0,35.0,33.0,-34.5883129,-58.4394148,medio
Departamento,1.0,1.0,36.0,33.0,-34.5508216847,-58.4970474243,medio
Departamento,2.0,3.0,73.0,66.0,-34.6196403,-58.3785928,alto
Departamento,2.0,3.0,70.0,64.0,-34.5731348,-58.4798384,alto
Departamento,1.0,1.0,40.0,38.0,-34.5823707,-58.4057822,alto
Departamento,2.0,3.0,84.0,78.0,-34.586636,-58.439412,bajo
Departamento,1.0,2.0,32.0,32.0,-34.6172946,-58.3963798,bajo
Departamento,2.0,3.0,65.0,65.0,-34.5604148,-58.4860952,alto
Departamento,2.0,3.0,62.0,62.0,-34.6321909,-58.4644494,medio
Departamento,2.0,3.0,75.0,75.0,-34.6076284,-58.4427904,medio
PH,2.0,3.0,60.0,60.0,-34.5884271815,-58.4232946557,alto
Departamento,4.0,6.0,144.0,144.0,-34.591086,-58.407885,medio
Departamento,2.0,3.0,35.0,35.0,-34.602796,-58.4310646,bajo
PH,1.0,1.0,46.0,41.0,-34.6217617,-58.4244557,alto
Departamento,2.0,3.0,65.0,61.0,-34.5639931,-58.4511424,alto
Departamento,1.0,2.0,63.0,48.0,-34.567477,-58.4529283,bajo
PH,1.0,2.0,51.0,44.0,-34.5878603,-58.4885821,alto
Casa,3.0,4.0,180.0,132.0,-34.6358204,-58.4217738,medio
Departamento,1.0,1.0,28.0,25.0,-34.5787934,-58.4355055,alto
PH,1.0,1.0,19.0,19.0,-34.6098625,-58.4207584,alto
Departamento,1.0,1.0,33.0,30.0,-34.5426949,-58.4622972,medio
Departamento,1.0,2.0,48.0,40.0,-34.541616,-58.4733768,medio
Departamento,2.0,3.0,101.12284065612866,77.0,-34.5842594,-58.4692219,medio
Departamento,1.0,1.0,43.0,38.0,-34.5619196149,-58.461663723,medio
Departamento,1.0,1.0,35.0,33.0,-34.5876092,-58.4397708,medio
Departamento,4.0,5.0,170.0,170.0,-34.5944108,-58.3979092,medio
Departamento,1.0,1.0,37.0,35.0,-34.5702226,-58.4511137,alto
PH,2.0,3.0,58.0,50.0,-34.5930257,-58.4431893,medio
Departamento,1.0,1.0,47.0,44.0,-34.5548436,-58.4565897,medio
Departamento,1.0,1.0,40.0,40.0,-34.5529609,-58.4634838,medio
Departamento,2.0,3.0,64.0,64.0,-34.6558008,-58.4026015,bajo
Departamento,2.0,3.0,77.0,68.0,-34.5553669,-58.442123,medio
Departamento,3.0,4.0,145.0,136.0,-34.5628931,-58.4423033,alto
PH,4.0,7.0,185.0,150.0,-34.6331517,-58.4100139,medio
Departamento,3.0,3.0,72.0,72.0,-34.5824087,-58.4135083,medio
Departamento,2.0,3.0,57.0,57.0,-34.5898341,-58.4104631,medio
Departamento,1.0,1.0,68.0,58.0,-34.5561947,-58.4817215,bajo
Departamento,2.0,3.0,97.67307973848,73.0,-34.5896316,-58.3835871,medio
Departamento,2.0,3.0,177.0,177.0,-34.5532793,-58.44884,alto
Departamento,1.0,2.0,32.0,32.0,-34.6292875,-58.3708398,medio
Departamento,1.0,2.0,55.0,55.0,-34.581938,-58.412021,alto
Departamento,2.0,4.0,127.0,88.0,-34.5909038,-58.4916644,bajo
Departamento,2.0,3.0,110.0,102.0,-34.594457,-58.397658,medio
Departamento,1.0,1.0,57.0,32.0,-34.5441526,-58.4763676,medio
Departamento,1.0,2.0,82.14915560906104,55.0,-34.5781107,-58.4325058,medio
Departamento,2.0,3.0,78.0,68.0,-34.58806,-58.43879,medio
Departamento,2.0,3.0,77.0,69.0,-34.5566408,-58.4699497,alto
Departamento,1.0,2.0,54.0,46.0,-34.541616,-58.4733768,medio
Departamento,1.0,2.0,63.73619991644124,63.73619991644124,-34.6458562,-58.4851927,bajo
Departamento,3.0,4.0,123.0,98.0,-34.5995719,-58.4063838,bajo
Departamento,3.0,4.0,168.0,109.0,-34.617977,-58.378587,bajo
Departamento,2.0,3.0,111.0,91.0,-34.5531033,-58.4544772,alto
Departamento,2.0,3.0,78.0,68.0,-34.62975,-58.4499542,alto
Departamento,3.0,4.0,151.0,106.0,-34.6211598,-58.463218,medio
Departamento,1.0,2.0,60.0,54.0,-34.6247836,-58.4239897,medio
Departamento,1.0,2.0,55.0,50.0,-34.5482647,-58.4680434,alto
Departamento,2.0,3.0,89.0,63.0,-34.5601594,-58.4715658,medio
Departamento,1.0,2.0,69.21255216787857,40.0,-34.6336334,-58.4608041,bajo
Departamento,1.0,2.0,70.0,65.0,-34.5889956,-58.3905683,alto
Departamento,2.0,2.0,54.0,52.0,-34.5677728232,-58.4592711926,medio
Departamento,2.0,3.0,97.0,64.0,-34.5667473,-58.432954,medio
Departamento,1.0,1.0,26.0,26.0,-34.614488,-58.4177176,bajo
Departamento,1.0,2.0,35.0,30.0,-34.5849561684,-58.4042857153,medio
Departamento,1.0,2.0,87.0,47.0,-34.621131,-58.50312,bajo
Departamento,2.0,3.0,63.73619991644124,63.73619991644124,-34.5965895,-58.442685,bajo
Departamento,1.0,2.0,68.0,65.0,-34.5829346,-58.4331344,alto
Departamento,2.0,3.0,70.0,62.0,-34.5865971,-58.4221956,alto
Departamento,1.0,1.0,25.0,23.0,-34.6041477,-58.4146615,medio
Departamento,1.0,2.0,26.0,26.0,-34.622862,-58.467005,medio
Departamento,1.0,2.0,63.0,44.0,-34.5851641,-58.4210092,medio
Departamento,2.0,3.0,52.0,52.0,-34.6188258,-58.3794123,medio
Departamento,1.0,2.0,45.0,40.0,-34.5945525928,-58.4205379391,alto
PH,1.0,2.0,79.0,55.0,-34.6327822,-58.4288382,medio
Departamento,1.0,2.0,46.0,44.0,-34.5946745,-58.5160928,bajo
Departamento,1.0,2.0,34.0,34.0,-34.6047092,-58.4221377,medio
Departamento,2.0,3.0,70.0,65.0,-34.574352,-58.441805,medio
PH,2.0,3.0,78.0,61.0,-34.5797109,-58.4494364,medio
PH,3.0,4.0,92.0,92.0,-34.6209364138,-58.4185123444,medio
Departamento,2.0,3.0,93.0,71.0,-34.564232521,-58.461495238,alto
Departamento,1.0,2.0,66.62523147964207,37.0,-34.5990562,-58.3814164,bajo
PH,2.0,3.0,44.0,44.0,-34.622124,-58.4204129,alto
Departamento,1.0,2.0,52.0,38.0,-34.5899641,-58.5051812,medio
Departamento,1.0,1.0,25.0,25.0,-34.586332,-58.431743,medio
Departamento,1.0,1.0,36.0,32.0,-34.5527596,-58.4883072,medio
Departamento,2.0,3.0,62.0,62.0,-34.5918943,-58.3999869,medio
Departamento,1.0,1.0,40.0,36.0,-34.6121326,-58.4221707,alto
Departamento,1.0,2.0,57.0,48.0,-34.6231608,-58.3707058,medio
Departamento,2.0,3.0,117.0,88.94427386495772,-34.5950159,-58.4039267,medio
Departamento,1.0,2.0,42.0,38.0,-34.550093,-58.483034,medio
Casa,3.0,5.0,203.75322795617623,196.0,-34.6070964,-58.4706773,medio
Departamento,1.0,1.0,29.0,29.0,-34.6065516,-58.3875496,medio
Departamento,1.0,2.0,62.31303033258125,32.0,-34.5902615,-58.4087078,bajo
Departamento,1.0,1.0,52.0,49.0,-34.6054815,-58.4313038,medio
Departamento,1.0,2.0,34.0,34.0,-34.5917201,-58.4153922,medio
Departamento,1.0,2.0,41.0,39.0,-34.580873,-58.4243335,medio
PH,4.0,5.0,174.0,123.0,-34.5514883,-58.4740766,alto
Departamento,2.0,3.0,98.0,98.0,-34.6252098,-58.4441634,alto
Departamento,2.0,3.0,83.0,83.0,-34.599627,-58.3718452,bajo
Departamento,2.0,4.0,92.0,77.88810108052067,-34.6126779,-58.4234449,bajo
Departamento,1.0,2.0,49.0,49.0,-34.6101617,-58.5147673,alto
PH,2.0,3.0,133.0,110.0,-34.539332,-58.47089,alto
Departamento,1.0,2.0,125.0,125.0,-34.6403922,-58.3687647,medio
Departamento,1.0,2.0,44.0,42.0,-34.5629705,-58.461308,medio
Departamento,2.0,3.0,75.0,72.0,-34.6310674,-58.4865077,bajo
Departamento,3.0,4.0,139.0,122.0,-34.5559142,-58.465875,alto
Casa,2.0,3.0,172.0,128.0,-34.6342544,-58.4895815,bajo
Departamento,1.0,1.0,31.0,25.0,-34.5517331,-58.4580094,medio
Casa,2.0,3.0,110.0,83.0,-34.6442392327,-58.5090690851,medio
Departamento,3.0,4.0,104.0,100.0,-34.6003464,-58.4669631,medio
Departamento,2.0,3.0,113.0,80.0,-34.5693515,-58.4774964,alto
Departamento,1.0,1.0,25.0,25.0,-34.579279802,-58.454281827,medio
Departamento,2.0,3.0,85.0,79.0,-34.565047,-58.434799,alto
PH,1.0,3.0,81.28671537964888,54.0,-34.5656889,-58.4592398,medio
Departamento,2.0,3.0,55.0,50.0,-34.6044374,-58.3975292,bajo
Departamento,3.0,4.0,147.0,147.0,-34.5534990839,-58.4377352047,alto
Departamento,1.0,2.0,77.0,40.0,-34.5799391,-58.4136641,medio
Departamento,2.0,3.0,108.0,62.0,-34.5642146,-58.4854082,medio
Departamento,1.0,2.0,75.24963377376372,47.0,-34.5763883,-58.481004,medio
Departamento,2.0,3.0,120.95896593260844,100.0,-34.6157239,-58.4317195,medio
Departamento,1.0,2.0,57.0,46.0,-34.6223847,-58.4488862,medio
Departamento,1.0,2.0,46.0,42.0,-34.591822,-58.399751,bajo
Departamento,1.0,2.0,43.0,36.0,-34.6283258135,-58.3826971809,medio
Departamento,1.0,1.0,76.11207400317588,48.0,-34.5907398,-58.4245956,medio
Departamento,3.0,4.0,69.0,69.0,-34.6416649,-58.4702696,medio
Departamento,2.0,3.0,58.0,54.0,-34.617263,-58.4489314,medio
Departamento,1.0,2.0,60.0,50.0,-34.5412501,-58.4729664,medio
Departamento,1.0,2.0,78.0,65.0,-34.6157491,-58.3617563,alto
Departamento,1.0,1.0,20.0,20.0,-34.616636,-58.4087882,medio
Departamento,3.0,4.0,160.0,136.0,-34.5783832,-58.4877345,alto
Departamento,1.0,2.0,32.0,32.0,-34.6177091,-58.4389871,medio
Departamento,1.0,1.0,40.0,35.0,-34.5607782,-58.466099,alto
Departamento,1.0,1.0,41.0,38.0,-34.6251974,-58.3921713,medio
Departamento,1.0,2.0,45.0,43.0,-34.6182396,-58.3908061,bajo
PH,2.0,3.0,95.0,65.0,-34.6194061,-58.4519993,alto
Departamento,3.0,4.0,54.0,54.0,-34.6176343,-58.3929981,bajo
Departamento,1.0,1.0,33.0,29.0,-34.5429116,-58.4621465,medio
Departamento,2.0,3.0,135.0,122.0,-34.5832345,-58.4139564,medio
Casa,3.0,4.0,218.0,154.0,-34.6319864,-58.4578387,medio
Departamento,3.0,4.0,171.0,104.0,-34.610089,-58.4254309,bajo
Departamento,3.0,4.0,78.0,78.0,-34.5741862,-58.5085367,bajo
Departamento,1.0,2.0,56.0,52.0,-34.5657000738,-58.455015421,medio
Departamento,1.0,1.0,28.0,28.0,-34.6013495,-58.3783878,medio
Departamento,2.0,3.0,99.0,74.0,-34.5621052,-58.4638122,alto
Departamento,2.0,3.0,72.0,62.0,-34.592609,-58.5067554,medio
Departamento,1.0,2.0,51.0,45.0,-34.5605912,-58.4635989,alto
Departamento,1.0,2.0,47.0,47.0,-34.5620844,-58.4566864,medio
Departamento,2.0,3.0,59.0,59.0,-34.5883218,-58.4071931,medio
PH,1.0,2.0,60.0,50.0,-34.6528407,-58.5139769,medio
Departamento,4.0,5.0,130.0,125.0,-34.5898909309,-58.392169274,medio
PH,2.0,3.0,100.0,64.0,-34.608408,-58.5108562,alto
Departamento,1.0,2.0,36.0,34.0,-34.599698,-58.371428,medio
Departamento,1.0,2.0,38.0,38.0,-34.5980636,-58.4917052,medio
Departamento,1.0,1.0,53.0,37.0,-34.6044798,-58.4926129,medio
Departamento,1.0,2.0,44.0,40.0,-34.5988843,-58.4174797,medio
Departamento,1.0,2.0,35.0,35.0,-34.5998214,-58.4348461,medio
Departamento,1.0,1.0,35.0,32.0,-34.6295917,-58.4412794,medio
Departamento,2.0,3.0,63.0,54.0,-34.6194465,-58.464043,medio
Departamento,2.0,3.0,61.0,61.0,-34.601127,-58.377327,bajo
Departamento,2.0,3.0,60.0,57.0,-34.5866598,-58.500513,medio
Departamento,2.0,3.0,76.0,66.0,-34.6506418,-58.5067896,medio
PH,1.0,2.0,47.0,47.0,-34.5550578,-58.4727667,alto
Departamento,1.0,1.0,53.564520954759146,53.564520954759146,-34.5824068,-58.409157,medio
Departamento,2.0,3.0,79.56183492082454,52.0,-34.686424,-58.4664305,bajo
Departamento,1.0,1.0,19.0,19.0,-34.6336396,-58.4235271,bajo
Departamento,1.0,2.0,41.0,39.0,-34.5574594,-58.4773094,medio
Departamento,2.0,3.0,93.0,87.0,-34.5545188,-58.4915986,medio
Departamento,1.0,2.0,37.0,36.0,-34.5562822,-58.4548293,medio
Departamento,1.0,2.0,40.0,36.0,-34.5901385,-58.4136847,medio
Departamento,1.0,2.0,40.0,40.0,-34.5592387,-58.475559,medio
Departamento,3.0,4.0,94.0,84.0,-34.6187079,-58.4308553,medio
Departamento,1.0,1.0,56.2759487266961,25.0,-34.6237188,-58.4571819,bajo
Departamento,2.0,3.0,83.0,83.0,-34.5679179,-58.4864277,medio
Departamento,2.0,3.0,53.0,50.0,-34.6090662723,-58.4005882265,bajo
Departamento,1.0,1.0,56.2759487266961,25.0,-34.5801079,-58.4133121,bajo
Departamento,1.0,2.0,90.77355790318268,65.0,-34.6041931,-58.3632768,alto
Departamento,2.0,3.0,113.0,113.0,-34.586218,-58.395926,alto
Departamento,2.0,3.0,60.0,50.0,-34.620132,-58.521291,medio
Departamento,2.0,4.0,101.0,101.0,-34.5899405984,-58.4133195877,medio
Departamento,1.0,2.0,49.0,49.0,-34.5948318,-58.4198205,medio
Departamento,1.0,2.0,44.0,39.0,-34.5759845,-58.460404,alto
PH,2.0,3.0,88.0,63.0,-34.6316471,-58.5123711,bajo
Departamento,1.0,2.0,52.0,48.0,-34.5521073,-58.4696425,medio
Departamento,3.0,4.0,112.0,112.0,-34.5900775,-58.4136349,medio
Departamento,1.0,2.0,52.0,50.0,-34.576275,-58.438921,alto
Departamento,3.0,4.0,96.0,90.0,-34.6063121,-58.3908438,bajo
Departamento,1.0,1.0,22.0,22.0,-34.6181155413,-58.4270370413,medio
Departamento,2.0,3.0,59.0,59.0,-34.6038754,-58.4630519,bajo
Departamento,1.0,2.0,54.89126168889159,54.89126168889159,-34.6033452,-58.3961319,medio
Departamento,2.0,5.0,120.0,90.27101459909017,-34.6002912,-58.3780984,alto
Departamento,3.0,4.0,133.0,133.0,-34.595512,-58.394536,medio
Departamento,3.0,4.0,45.0,45.0,-34.6261712,-58.4518747,alto
Departamento,2.0,3.0,65.0,57.0,-34.637388,-58.4473428,bajo
Departamento,3.0,4.0,95.0,83.0,-34.617373,-58.4300666,medio
Departamento,2.0,3.0,87.0,87.0,-34.6384475,-58.5144949,bajo
PH,2.0,3.0,100.0,64.0,-34.608408,-58.5108562,medio
Departamento,2.0,3.0,74.0,74.0,-34.598737,-58.426602,alto
Departamento,2.0,3.0,75.0,70.0,-34.5733287,-58.4459086,alto
Departamento,2.0,3.0,66.0,58.0,-34.6106526,-58.4421132,medio
Departamento,3.0,4.0,106.29748203260164,83.0,-34.557073,-58.4692633,alto
Departamento,1.0,2.0,74.0,55.0,-34.5448596,-58.4715828,medio
Departamento,2.0,3.0,114.0,110.0,-34.5634693,-58.4544948,medio
Departamento,3.0,4.0,78.0,78.0,-34.5741862,-58.5085367,bajo
PH,3.0,4.0,116.0,94.0,-34.5924255,-58.4424334,medio
Departamento,1.0,2.0,41.0,41.0,-34.5733913,-58.4510914,medio
Departamento,4.0,6.0,180.0,180.0,-34.5941216,-58.3783977,medio
Departamento,2.0,3.0,68.0,65.0,-34.567029,-58.4329694,medio
Departamento,2.0,3.0,78.0,70.0,-34.6269447,-58.4498211,medio
Departamento,1.0,1.0,50.0,44.0,-34.5795543,-58.4912386,medio
Departamento,2.0,3.0,70.0,70.0,-34.5898835,-58.4010897,alto
Departamento,2.0,3.0,57.0,57.0,-34.6143907,-58.4640032,medio
Departamento,2.0,3.0,109.0,109.0,-34.5878059712,-58.3887082214,alto
PH,2.0,3.0,139.93265097967603,122.0,-34.5668948,-58.4696645,alto
Departamento,1.0,1.0,27.0,27.0,-34.606666,-58.389198,bajo
Departamento,2.0,3.0,71.0,64.0,-34.6319712,-58.4446515,medio
Departamento,1.0,2.0,52.0,47.0,-34.5819099,-58.4493808,medio
PH,1.0,2.0,58.0,51.0,-34.5702950977,-58.4798061848,alto
Departamento,4.0,5.0,125.0,115.0,-34.5896141,-58.412242,medio
Departamento,3.0,4.0,100.0,84.0,-34.564291,-58.485524,medio
Departamento,3.0,3.0,92.0,85.0,-34.5660617,-58.44021,medio
Departamento,2.0,3.0,82.0,74.0,-34.6342274,-58.4648919,bajo
Departamento,1.0,2.0,118.0,74.0,-34.6203484,-58.3651522,medio
Departamento,2.0,3.0,149.0,149.0,-34.6250620268,-58.3641173669,bajo
Departamento,2.0,3.0,95.0,85.0,-34.606655711,-58.4452723198,medio
Departamento,4.0,5.0,160.0,146.0,-34.572783,-58.445086,medio
Casa,2.0,3.0,129.0,114.0,-34.5450593,-58.4835886,medio
Departamento,2.0,3.0,83.0,58.0,-34.61538,-58.475643,bajo
PH,2.0,4.0,76.0,76.0,-34.5965071,-58.4245496,medio
Departamento,1.0,2.0,50.0,50.0,-34.6007632,-58.3853646,bajo
Departamento,2.0,3.0,57.0,51.0,-34.6078449,-58.4306485,medio
PH,3.0,4.0,193.0,148.0,-34.6179847,-58.5246075,bajo
Departamento,1.0,2.0,29.0,29.0,-34.622489,-58.4422855,medio
Departamento,1.0,1.0,41.0,39.0,-34.5509762,-58.4705908,medio
Departamento,1.0,2.0,50.0,50.0,-34.5979611,-58.410186,medio
Departamento,2.0,3.0,165.0,160.0,-34.590619,-58.4141335,bajo
Departamento,1.0,2.0,69.21255216787857,40.0,-34.6174458,-58.4171611,bajo
Departamento,2.0,3.0,106.0,106.0,-34.5941542,-58.4045238,medio
Departamento,1.0,1.0,42.0,38.0,-34.5606129,-58.4640169,alto
Departamento,1.0,1.0,39.0,34.0,-34.623529,-58.3678342,medio
Departamento,1.0,2.0,48.0,41.0,-34.6236829,-58.5067468,medio
Departamento,1.0,1.0,50.0,29.0,-34.57891,-58.4396733,medio
Departamento,2.0,3.0,86.0,67.0,-34.5688366,-58.444875,alto
PH,2.0,3.0,64.0,64.0,-34.6766541,-58.477736,medio
Departamento,1.0,2.0,56.0,53.0,-34.5993726,-58.4023822,bajo
Departamento,1.0,2.0,45.0,45.0,-34.5785305,-58.4884596,medio
Casa,4.0,5.0,254.0,192.0,-34.558668,-58.471231,bajo
PH,2.0,3.0,132.0,97.0,-34.5863961,-58.5002729,medio
Departamento,1.0,2.0,52.0,48.0,-34.6169021,-58.4401614,medio
Departamento,2.0,3.0,64.0,64.0,-34.6392337,-58.4159164,bajo
PH,2.0,3.0,90.0,58.0,-34.5800545,-58.4318936,alto
Departamento,2.0,3.0,65.0,61.0,-34.5673258,-58.4583025,alto
Departamento,1.0,2.0,45.0,43.0,-34.6033415,-58.4273092,medio
Departamento,1.0,2.0,39.0,39.0,-34.6044676,-58.4147628,medio
Departamento,3.0,4.0,105.0,97.0,-34.6087738,-58.4244973,bajo
Departamento,1.0,2.0,49.0,47.0,-34.6273682,-58.3824008,bajo
Departamento,1.0,2.0,47.0,47.0,-34.5639638,-58.4424736,alto
Departamento,3.0,5.0,201.0,166.0,-34.5921884,-58.3790738,alto
Departamento,2.0,3.0,73.0,72.0,-34.5838884,-58.4088319,medio
Departamento,2.0,3.0,87.0,87.0,-34.5804634,-58.4836987,medio
Departamento,2.0,3.0,113.0,73.0,-34.5506977,-58.4664436,bajo
Departamento,3.0,4.0,97.0,90.0,-34.6258246,-58.4578409,medio
Departamento,3.0,4.0,140.0,130.0,-34.595981904,-58.4445205759,bajo
Departamento,1.0,1.0,38.0,30.0,-34.586741,-58.4207366,alto
Departamento,2.0,3.0,63.0,61.0,-34.565147,-58.470029,medio
Departamento,1.0,2.0,42.0,42.0,-34.6241404,-58.3904245,bajo
Departamento,3.0,5.0,136.0,130.0,-34.601026,-58.4036123,bajo
Departamento,1.0,1.0,38.0,33.0,-34.6375375,-58.4772236,medio
PH,2.0,4.0,77.0,66.0,-34.6082752846,-58.4473447067,medio
Departamento,3.0,3.0,77.0,67.0,-34.6032995,-58.4647424,medio
Departamento,1.0,2.0,52.0,52.0,-34.6114917,-58.4083509,bajo
Departamento,2.0,3.0,89.0,81.0,-34.5681743,-58.4337982,medio
Departamento,3.0,4.0,75.0,71.0,-34.626705,-58.385174,bajo
Departamento,2.0,3.0,104.0,77.0,-34.6133534,-58.4490047,medio
Departamento,1.0,2.0,45.0,42.0,-34.5992513,-58.4267896,alto
Departamento,1.0,1.0,40.0,40.0,-34.5529609,-58.4634838,medio
Departamento,3.0,4.0,92.49843836200702,67.0,-34.5905033,-58.4088623,medio
PH,3.0,3.0,100.0,70.0,-34.5744631,-58.4752677,medio
PH,3.0,4.0,130.0,97.0,-34.6420983,-58.409051,bajo
Departamento,2.0,3.0,45.0,45.0,-34.5999606,-58.4305264,bajo
Departamento,1.0,2.0,41.0,41.0,-34.6193526,-58.4034771,medio
Departamento,2.0,3.0,65.0,65.0,-34.5855395,-58.4037923,alto
Departamento,2.0,3.0,71.0,66.0,-34.5700433,-58.4795707,medio
Departamento,3.0,4.0,82.0,79.0,-34.5557663,-58.4714968,medio
PH,2.0,3.0,82.0,65.0,-34.5870466,-58.4868503,medio
Departamento,3.0,4.0,105.0,97.0,-34.5986088,-58.4277468,alto
Departamento,3.0,4.0,83.0,80.0,-34.5732674,-58.4468441,alto
Departamento,1.0,1.0,52.68002713200418,52.68002713200418,-34.609959,-58.450973,bajo
Departamento,1.0,1.0,34.0,32.0,-34.5670565747,-58.4721438074,alto
Departamento,1.0,1.0,35.0,33.0,-34.6035234,-58.4371028,medio
Departamento,3.0,4.0,125.0,92.48224915597758,-34.5876089,-58.4093015,alto
